solID,perfQ,#changes,pas,reliability
55,-0.23322533704666107,14.19,16.0,-0.5272448505627285
94,-0.15232117219736532,5.8999999999999995,13.0,-0.2952037315459473
130,-0.23322533704666107,14.19,16.0,-0.5272448505627285
229,-0.17647058823529413,5.49,14.0,-0.7875468106077714
237,-0.15232117219736532,5.8999999999999995,13.0,-0.2952037315459473
239,-0.23322533704666107,14.19,16.0,-0.5272448505627285
246,-0.23322533704666107,14.19,16.0,-0.5272448505627285
254,-0.23322533704666107,14.19,16.0,-0.5272448505627285
259,-0.23322533704666107,14.19,16.0,-0.5272448505627285
267,-0.15232117219736532,5.8999999999999995,13.0,-0.2952037315459473
270,-0.2124017126232032,6.0600000000000005,15.0,-0.6568669105627285
670,-0.17647058823529413,6.06,14.0,-0.8465975606077715
674,-0.15232117219736532,5.8999999999999995,13.0,-0.2952037315459473
678,-0.23322533704666107,14.19,16.0,-0.5272448505627285
690,-0.15232117219736532,5.8999999999999995,13.0,-0.2952037315459473
695,-0.2124017126232032,6.0600000000000005,15.0,-0.6568669105627285
