solID,perfQ,#changes,pas,reliability
87,-0.12271648434319518,3.69,17.0,-0.9262759228133401
91,-0.3367639879690242,6.15,10.0,-0.7631264195427387
97,-0.11203291270344393,6.15,8.0,-0.8994067149120198
104,-0.1499234681614315,3.69,15.0,-0.85375676421866
163,-0.3367639879690242,6.15,10.0,-0.7631264195427387
171,-0.11203291270344393,6.15,8.0,-0.8994067149120198
175,-0.12271648434319518,3.69,17.0,-0.9262759228133401
183,-0.11203291270344393,6.15,8.0,-0.8994067149120198
187,-0.3367639879690242,6.15,10.0,-0.7631264195427387
202,-0.12092723386740453,3.69,17.0,-0.9267726746793836
215,-0.3367639879690242,6.15,10.0,-0.7631264195427387
276,-0.11203291270344393,6.15,8.0,-0.8994067149120198
277,-0.3367639879690242,6.15,10.0,-0.7631264195427387
678,-0.11203291270344393,6.15,8.0,-0.8994067149120198
848,-0.2690811406715427,4.92,16.0,-0.8356455781374189
849,-0.11203291270344393,6.15,8.0,-0.8994067149120198
