solID,perfQ,#changes,pas,reliability
5988,-0.12786911316384894,2.46,16.0,-0.9580683786745409
5992,-0.2369783250545778,6.15,8.0,-0.991061759180416
6579,-0.2369783250545778,6.15,8.0,-0.991061759180416
6588,-0.10776155842006864,4.92,15.0,-0.9975459163694745
6590,-0.12786911316384894,2.46,16.0,-0.9580683786745409
6594,-0.12786911316384894,2.46,16.0,-0.9580683786745409
6603,-0.12786911316384894,2.46,16.0,-0.9580683786745409
6607,-0.2369783250545778,6.15,8.0,-0.991061759180416
6622,-0.12786911316384894,2.46,16.0,-0.9580683786745409
6625,-0.12786911316384894,2.46,16.0,-0.9580683786745409
6629,-0.12786911316384894,2.46,16.0,-0.9580683786745409
6643,-0.3598319982919541,6.15,9.0,-0.9937137667644232
6645,-0.12786911316384894,2.46,16.0,-0.9580683786745409
6652,-0.3598319982919541,6.15,9.0,-0.9937137667644232
6653,-0.12786911316384894,2.46,16.0,-0.9580683786745409
7208,-0.12786911316384894,2.46,16.0,-0.9580683786745409
