solID,perfQ,#changes,pas,reliability
2417,-0.17083871326610475,4.92,16.0,-0.9976583290256963
2435,-0.002199111100969963,1.23,24.0,-0.9934727917644233
2581,-0.03231611429136812,2.46,21.0,-0.9953125944944745
2588,-0.17083871326610475,4.92,16.0,-0.9976583290256963
2596,-0.17083871326610475,4.92,16.0,-0.9976583290256963
2597,-0.17083871326610475,4.92,16.0,-0.9976583290256963
2608,-0.17219488714689485,6.15,20.0,-0.9982091290256964
2617,-0.17083871326610475,4.92,16.0,-0.9976583290256963
2618,-0.17083871326610475,4.92,16.0,-0.9976583290256963
2626,-0.17083871326610475,4.92,16.0,-0.9976583290256963
2627,-0.17083871326610475,4.92,16.0,-0.9976583290256963
2630,-0.17083871326610475,4.92,16.0,-0.9976583290256963
2632,-0.17083871326610475,4.92,16.0,-0.9976583290256963
2633,-0.17083871326610475,4.92,16.0,-0.9976583290256963
2641,-0.17083871326610475,4.92,16.0,-0.9976583290256963
2786,-0.17083871326610475,4.92,16.0,-0.9976583290256963
