solID,perfQ,#changes,pas,reliability
4,-0.14462001110299125,7.699999999999999,16.0,-0.8586992357255006
45,-0.14462001110299125,7.699999999999999,16.0,-0.8586992357255006
64,-0.14462001110299125,7.699999999999999,16.0,-0.8586992357255006
102,-0.14462001110299125,7.699999999999999,16.0,-0.8586992357255006
126,-0.14462001110299125,7.699999999999999,16.0,-0.8586992357255006
186,-0.14462001110299125,7.699999999999999,16.0,-0.8586992357255006
584,-0.14462001110299125,7.699999999999999,16.0,-0.8586992357255006
608,-0.14462001110299125,7.699999999999999,16.0,-0.8586992357255006
617,-0.14462001110299125,7.699999999999999,16.0,-0.8586992357255006
621,-0.14462001110299125,7.699999999999999,16.0,-0.8586992357255006
624,-0.14462001110299125,7.699999999999999,16.0,-0.8586992357255006
629,-0.14462001110299125,7.699999999999999,16.0,-0.8586992357255006
630,-0.14462001110299125,7.699999999999999,16.0,-0.8586992357255006
728,-0.14462001110299125,7.699999999999999,16.0,-0.8586992357255006
790,-0.14462001110299125,7.699999999999999,16.0,-0.8586992357255006
1754,-0.14462001110299125,7.699999999999999,16.0,-0.8586992357255006
