solID,perfQ,#changes,pas,reliability
532,-0.28855827583872784,6.15,9.0,-0.8207117855586359
590,-0.28855827583872784,6.15,9.0,-0.8207117855586359
622,-0.28855827583872784,6.15,9.0,-0.8207117855586359
626,-0.28855827583872784,6.15,9.0,-0.8207117855586359
710,-0.28855827583872784,6.15,9.0,-0.8207117855586359
878,-0.28855827583872784,6.15,9.0,-0.8207117855586359
879,-0.28855827583872784,6.15,9.0,-0.8207117855586359
883,-0.28855827583872784,6.15,9.0,-0.8207117855586359
884,-0.28855827583872784,6.15,9.0,-0.8207117855586359
885,-0.28855827583872784,6.15,9.0,-0.8207117855586359
889,-0.28855827583872784,6.15,9.0,-0.8207117855586359
893,-0.28855827583872784,6.15,9.0,-0.8207117855586359
900,-0.09402595934830112,3.69,16.0,-0.775151420639604
905,-0.28855827583872784,6.15,9.0,-0.8207117855586359
1120,-0.28855827583872784,6.15,9.0,-0.8207117855586359
1149,-0.2270703104928773,6.15,10.0,-0.8932309441533162
