solID,perfQ,#changes,reliability
2335,-0.264466351085605,10.41,-0.9547121320877213
2362,-0.264466351085605,10.41,-0.9547121320877213
2366,-0.264466351085605,10.41,-0.9547121320877213
2376,-0.264466351085605,10.41,-0.9547121320877213
2380,-0.264466351085605,10.41,-0.9547121320877213
2381,-0.264466351085605,10.41,-0.9547121320877213
2406,-0.264466351085605,10.41,-0.9547121320877213
2418,-0.264466351085605,10.41,-0.9547121320877213
2548,-0.264466351085605,10.41,-0.9547121320877213
2549,-0.264466351085605,10.41,-0.9547121320877213
2776,-0.264466351085605,10.41,-0.9547121320877213
2781,-0.264466351085605,10.41,-0.9547121320877213
2831,-0.264466351085605,10.41,-0.9547121320877213
2834,-0.264466351085605,10.41,-0.9547121320877213
3068,-0.264466351085605,10.41,-0.9547121320877213
3069,-0.264466351085605,10.41,-0.9547121320877213
