solID,perfQ,#changes,pas,reliability
2432,-0.09870620344148535,4.92,16.0,-0.8207117855586359
2458,-0.09870620344148535,4.92,16.0,-0.8207117855586359
2460,-0.09870620344148535,4.92,16.0,-0.8207117855586359
2490,-0.09870620344148535,4.92,16.0,-0.8207117855586359
2502,-0.2839990942989487,7.38,13.0,-0.7632456196358034
2510,-0.09870620344148535,4.92,16.0,-0.8207117855586359
2514,-0.09870620344148535,4.92,16.0,-0.8207117855586359
2515,-0.2839990942989487,7.38,13.0,-0.7632456196358034
2526,-0.09870620344148535,4.92,16.0,-0.8207117855586359
2527,-0.09870620344148535,4.92,16.0,-0.8207117855586359
2531,-0.09870620344148535,4.92,16.0,-0.8207117855586359
2534,-0.09870620344148535,4.92,16.0,-0.8207117855586359
2541,-0.09870620344148535,4.92,16.0,-0.8207117855586359
2570,-0.09870620344148535,4.92,16.0,-0.8207117855586359
2716,-0.25739384406446825,6.15,16.0,-0.7632456196358034
2720,-0.09870620344148535,4.92,16.0,-0.8207117855586359
