solID,perfQ,#changes,pas,reliability
4872,-0.2113028942452634,4.92,20.0,-0.9686993418745409
4926,-0.16055667184749936,9.84,15.0,-0.9978666096745409
4931,-0.14163343922413274,8.610000000000001,24.0,-0.9978141561745408
4934,-0.2113028942452634,4.92,20.0,-0.9686993418745409
4935,-0.14163343922413274,8.610000000000001,24.0,-0.9978141561745408
4961,-0.2113028942452634,4.92,20.0,-0.9686993418745409
5131,-0.14163343922413274,8.610000000000001,24.0,-0.9978141561745408
5304,-0.2113028942452634,4.92,20.0,-0.9686993418745409
5305,-0.2113028942452634,4.92,20.0,-0.9686993418745409
5418,-0.16055667184749936,9.84,15.0,-0.9978666096745409
5419,-0.14163343922413274,8.610000000000001,24.0,-0.9978141561745408
5422,-0.2113028942452634,4.92,20.0,-0.9686993418745409
5427,-0.14163343922413274,8.610000000000001,24.0,-0.9978141561745408
5556,-0.21300758843524617,9.84,22.0,-0.9978141561745408
5844,-0.2113028942452634,4.92,20.0,-0.9686993418745409
5846,-0.2113028942452634,4.92,20.0,-0.9686993418745409
