solID,perfQ,#changes,pas,reliability
2061,-0.1336018648387769,6.0600000000000005,11.0,-0.995696017770205
2063,-0.1659186639885558,5.77,15.0,-0.9978141223265782
2082,-0.1659186639885558,5.77,15.0,-0.9978141223265782
2083,-0.1659186639885558,5.77,15.0,-0.9978141223265782
2100,-0.1336018648387769,6.0600000000000005,11.0,-0.995696017770205
2102,-0.1659186639885558,5.77,15.0,-0.9978141223265782
2110,-0.1659186639885558,5.77,15.0,-0.9978141223265782
2161,-0.1659186639885558,5.77,15.0,-0.9978141223265782
2277,-0.1659186639885558,5.77,15.0,-0.9978141223265782
2387,-0.1659186639885558,5.77,15.0,-0.9978141223265782
2391,-0.1336018648387769,6.0600000000000005,11.0,-0.995696017770205
2394,-0.1336018648387769,6.0600000000000005,11.0,-0.995696017770205
2446,-0.1659186639885558,5.77,15.0,-0.9978141223265782
2447,-0.1659186639885558,5.77,15.0,-0.9978141223265782
2556,-0.1659186639885558,5.77,15.0,-0.9978141223265782
2557,-0.1659186639885558,5.77,15.0,-0.9978141223265782
