solID,perfQ,#changes,pas,reliability
128,-0.3163742744471715,8.61,16.0,-0.7625803504092742
131,-0.09265105926962688,4.92,15.0,-0.8211818169801517
149,-0.3163742744471715,8.61,16.0,-0.7625803504092742
150,-0.3163742744471715,8.61,16.0,-0.7625803504092742
160,-0.3163742744471715,8.61,16.0,-0.7625803504092742
165,-0.3163742744471715,8.61,16.0,-0.7625803504092742
240,-0.3163742744471715,8.61,16.0,-0.7625803504092742
354,-0.3163742744471715,8.61,16.0,-0.7625803504092742
367,-0.3163742744471715,8.61,16.0,-0.7625803504092742
409,-0.3163742744471715,8.61,16.0,-0.7625803504092742
415,-0.3163742744471715,8.61,16.0,-0.7625803504092742
461,-0.3163742744471715,8.61,16.0,-0.7625803504092742
549,-0.3163742744471715,8.61,16.0,-0.7625803504092742
553,-0.3163742744471715,8.61,16.0,-0.7625803504092742
724,-0.3163742744471715,8.61,16.0,-0.7625803504092742
1690,-0.3163742744471715,8.61,16.0,-0.7625803504092742
