solID,perfQ,#changes,pas,reliability
4808,-0.1535781832114385,4.83,15.0,-0.6568669105627285
4882,-0.1535781832114385,4.83,15.0,-0.6568669105627285
4887,-0.0798062549958788,6.5,15.0,-0.8471106006077714
5000,-0.1535781832114385,4.83,15.0,-0.6568669105627285
5002,-0.1535781832114385,4.83,15.0,-0.6568669105627285
5057,-0.1535781832114385,4.83,15.0,-0.6568669105627285
5065,-0.0798062549958788,6.5,15.0,-0.8471106006077714
5069,-0.2124017126232032,6.63,15.0,-0.7582429105627285
5075,-0.1535781832114385,4.83,15.0,-0.6568669105627285
5076,-0.1535781832114385,4.83,15.0,-0.6568669105627285
5077,-0.0798062549958788,6.5,15.0,-0.8471106006077714
5080,-0.0798062549958788,6.5,15.0,-0.8471106006077714
5081,-0.0798062549958788,6.5,15.0,-0.8471106006077714
5085,-0.1535781832114385,4.83,15.0,-0.6568669105627285
5495,-0.1535781832114385,4.83,15.0,-0.6568669105627285
6310,-0.0798062549958788,6.5,15.0,-0.8471106006077714
