solID,perfQ,#changes,pas,reliability
29,-0.12126735520983922,3.69,13.0,-0.7623102422322836
80,-0.18095309961274225,11.07,8.0,-0.7190839977990305
840,-0.11208762001064705,2.46,16.0,-0.7627074454157418
842,-0.12126735520983922,3.69,13.0,-0.7623102422322836
1311,-0.11208762001064705,2.46,16.0,-0.7627074454157418
1314,-0.12126735520983922,3.69,13.0,-0.7623102422322836
1363,-0.11208762001064705,2.46,16.0,-0.7627074454157418
1386,-0.2197583749049332,11.07,8.0,-0.5260273621474247
1391,-0.12126735520983922,3.69,13.0,-0.7623102422322836
1394,-0.12126735520983922,3.69,13.0,-0.7623102422322836
1402,-0.11208762001064705,2.46,16.0,-0.7627074454157418
1406,-0.11208762001064705,2.46,16.0,-0.7627074454157418
1407,-0.12126735520983922,3.69,13.0,-0.7623102422322836
1411,-0.11208762001064705,2.46,16.0,-0.7627074454157418
1502,-0.12126735520983922,3.69,13.0,-0.7623102422322836
2650,-0.2034711175738692,12.3,10.0,-0.7632456196358034
