solID,perfQ,#changes,pas,reliability
3180,0.0013625808114624102,3.44,15.0,-0.7863714168126202
3188,-0.25077005117501344,7.95,13.0,-0.8207117855586359
3332,0.0013625808114624102,3.44,15.0,-0.7863714168126202
3338,0.0013625808114624102,3.44,15.0,-0.7863714168126202
3345,0.0013625808114624102,3.44,15.0,-0.7863714168126202
3582,-0.08276650450912802,2.87,15.0,-0.7862121811650199
3584,0.0013625808114624102,3.44,15.0,-0.7863714168126202
3585,0.0013625808114624102,3.44,15.0,-0.7863714168126202
3594,0.0013625808114624102,3.44,15.0,-0.7863714168126202
3603,0.0013625808114624102,3.44,15.0,-0.7863714168126202
4659,-0.1734396317403665,7.29,19.0,-0.8770654479411378
4663,0.0013625808114624102,3.44,15.0,-0.7863714168126202
4666,0.005491499123490546,1.64,15.0,-0.7862121811650199
4671,0.0013625808114624102,3.44,15.0,-0.7863714168126202
4674,0.0013625808114624102,3.44,15.0,-0.7863714168126202
4675,-0.25077005117501344,7.95,13.0,-0.8207117855586359
