solID,perfQ,#changes,pas,reliability
78,-0.1689231282804506,1.64,20.0,-0.762947623253803
115,-0.2983445725961567,7.82,13.0,-0.763086383988203
134,-0.2983445725961567,7.82,13.0,-0.763086383988203
215,-0.1689231282804506,1.64,20.0,-0.762947623253803
353,-0.2078243713896613,8.23,13.0,-0.8021797008381258
357,-0.1689231282804506,1.64,20.0,-0.762947623253803
361,-0.2983445725961567,7.82,13.0,-0.763086383988203
368,-0.2983445725961567,7.82,13.0,-0.763086383988203
414,-0.2078243713896613,8.23,13.0,-0.8021797008381258
448,-0.2983445725961567,7.82,13.0,-0.763086383988203
1407,-0.2983445725961567,7.82,13.0,-0.763086383988203
1411,-0.20606958152199636,6.06,17.0,-0.8922527351760402
1415,-0.1689231282804506,1.64,20.0,-0.762947623253803
1419,-0.1689231282804506,1.64,20.0,-0.762947623253803
1422,-0.1689231282804506,1.64,20.0,-0.762947623253803
1630,-0.2983445725961567,7.82,13.0,-0.763086383988203
