solID,perfQ,#changes,pas,reliability
3129,-0.26446570206313796,7.380000000000001,11.0,-0.9739060977145408
3198,0.012314063038647339,2.46,15.0,-0.9904089667644232
3251,-0.26446570206313796,7.380000000000001,11.0,-0.9739060977145408
3268,-0.26446570206313796,7.380000000000001,11.0,-0.9739060977145408
3270,0.012314063038647339,2.46,15.0,-0.9904089667644232
3282,-0.26446570206313796,7.380000000000001,11.0,-0.9739060977145408
3290,-0.26446570206313796,7.380000000000001,11.0,-0.9739060977145408
3291,-0.26446570206313796,7.380000000000001,11.0,-0.9739060977145408
3294,-0.19306115100383972,4.92,9.0,-0.9942645667644233
3300,-0.26446570206313796,7.380000000000001,11.0,-0.9739060977145408
3312,-0.26446570206313796,7.380000000000001,11.0,-0.9739060977145408
3313,-0.19306115100383972,4.92,9.0,-0.9942645667644233
3840,-0.19306115100383972,4.92,9.0,-0.9942645667644233
5668,-0.19306115100383972,4.92,9.0,-0.9942645667644233
5672,-0.26446570206313796,7.380000000000001,11.0,-0.9739060977145408
5677,-0.03256436303340847,2.46,15.0,-0.9715440667644233
