solID,operation,target,to,where
2922,Move_Operation_Component,scanProduct,AppStore,
2922,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_lbglqrfnhb,New-Node_jkopdlvwxv
2922,UMLCloneNode,EnterpriseClient,EnterpriseClient_jatkqqvpbl,
2922,Move_Component_New_Node,New-Component_lbglqrfnhb,New-Node_qknjqwyvvc,
0,Move_Operation_Component,scanProduct,AppStore,
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_lbglqrfnhb,New-Node_jkopdlvwxv
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_jatkqqvpbl,
0,Move_Component_New_Node,New-Component_lbglqrfnhb,New-Node_qknjqwyvvc,
0,Move_Operation_Component,scanProduct,AppStore,
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_lbglqrfnhb,New-Node_jkopdlvwxv
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_jatkqqvpbl,
0,Move_Component_New_Node,New-Component_lbglqrfnhb,New-Node_qknjqwyvvc,
0,Move_Operation_Component,scanProduct,AppStore,
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_lbglqrfnhb,New-Node_jkopdlvwxv
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_jatkqqvpbl,
0,Move_Component_New_Node,New-Component_lbglqrfnhb,New-Node_qknjqwyvvc,
0,Move_Operation_Component,scanProduct,AppStore,
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_lbglqrfnhb,New-Node_jkopdlvwxv
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_jatkqqvpbl,
0,Move_Component_New_Node,New-Component_lbglqrfnhb,New-Node_qknjqwyvvc,
0,Move_Operation_Component,scanProduct,AppStore,
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_lbglqrfnhb,New-Node_jkopdlvwxv
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_jatkqqvpbl,
0,Move_Component_New_Node,New-Component_lbglqrfnhb,New-Node_qknjqwyvvc,
0,Move_Operation_Component,scanProduct,AppStore,
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_lbglqrfnhb,New-Node_jkopdlvwxv
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_jatkqqvpbl,
0,Move_Component_New_Node,New-Component_lbglqrfnhb,New-Node_qknjqwyvvc,
0,Move_Operation_Component,scanProduct,AppStore,
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_lbglqrfnhb,New-Node_jkopdlvwxv
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_jatkqqvpbl,
0,Move_Component_New_Node,New-Component_lbglqrfnhb,New-Node_qknjqwyvvc,
0,Move_Operation_Component,scanProduct,AppStore,
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_lbglqrfnhb,New-Node_jkopdlvwxv
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_jatkqqvpbl,
0,Move_Component_New_Node,New-Component_lbglqrfnhb,New-Node_qknjqwyvvc,
0,Move_Operation_Component,scanProduct,AppStore,
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_lbglqrfnhb,New-Node_jkopdlvwxv
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_jatkqqvpbl,
0,Move_Component_New_Node,New-Component_lbglqrfnhb,New-Node_qknjqwyvvc,
0,Move_Operation_Component,scanProduct,AppStore,
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_lbglqrfnhb,New-Node_jkopdlvwxv
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_jatkqqvpbl,
0,Move_Component_New_Node,New-Component_lbglqrfnhb,New-Node_qknjqwyvvc,
0,Move_Operation_Component,scanProduct,AppStore,
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_lbglqrfnhb,New-Node_jkopdlvwxv
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_jatkqqvpbl,
0,Move_Component_New_Node,New-Component_lbglqrfnhb,New-Node_qknjqwyvvc,
0,Move_Operation_Component,scanProduct,AppStore,
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_lbglqrfnhb,New-Node_jkopdlvwxv
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_jatkqqvpbl,
0,Move_Component_New_Node,New-Component_lbglqrfnhb,New-Node_qknjqwyvvc,
0,Move_Operation_Component,scanProduct,AppStore,
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_lbglqrfnhb,New-Node_jkopdlvwxv
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_jatkqqvpbl,
0,Move_Component_New_Node,New-Component_lbglqrfnhb,New-Node_qknjqwyvvc,
0,Move_Operation_Component,scanProduct,AppStore,
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_lbglqrfnhb,New-Node_jkopdlvwxv
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_jatkqqvpbl,
0,Move_Component_New_Node,New-Component_lbglqrfnhb,New-Node_qknjqwyvvc,
0,Move_Operation_Component,scanProduct,AppStore,
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_lbglqrfnhb,New-Node_jkopdlvwxv
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_jatkqqvpbl,
0,Move_Component_New_Node,New-Component_lbglqrfnhb,New-Node_qknjqwyvvc,
