solID,operation,target,to,where
0,Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_sriufioqgz,New-Node_pfvohhldyg
0,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_jsqhigheqg,New-Node_fjkwbhflzu
0,UMLCloneNode,Printer,Printer_surkkyhids,
0,UMLCloneNode,BarCodeScanner,BarCodeScanner_wrymehrnzt,
0,Move_Operation_New_Component_New_Node,enterOrderID,New-Component_ocpsuvlzph,New-Node_nibtsllwiu
0,UMLCloneNode,BarCodeScanner,BarCodeScanner_rtdkuvdzst,
0,UMLCloneNode,CashDeskPC,CashDeskPC_dagryhyoru,
0,Move_Operation_Component,rollInReceivedOrder,GUIReporting,
0,UMLCloneNode,New-Node_yaftfodlch,New-Node_yaftfodlch_dgxzysoram,
0,UMLCloneNode,BarCodeScanner,BarCodeScanner_rtdkuvdzst,
0,UMLCloneNode,CashDeskPC,CashDeskPC_dagryhyoru,
0,Move_Operation_Component,rollInReceivedOrder,GUIReporting,
0,Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_sriufioqgz,New-Node_pfvohhldyg
0,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_jsqhigheqg,New-Node_fjkwbhflzu
0,UMLCloneNode,Printer,Printer_surkkyhids,
0,UMLCloneNode,BarCodeScanner,BarCodeScanner_wrymehrnzt,
0,UMLCloneNode,New-Node_yaftfodlch,New-Node_yaftfodlch_dgxzysoram,
0,UMLCloneNode,BarCodeScanner,BarCodeScanner_rtdkuvdzst,
0,UMLCloneNode,CashDeskPC,CashDeskPC_dagryhyoru,
0,Move_Operation_Component,rollInReceivedOrder,GUIReporting,
0,Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_sriufioqgz,New-Node_pfvohhldyg
0,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_jsqhigheqg,New-Node_fjkwbhflzu
0,UMLCloneNode,Printer,Printer_surkkyhids,
0,UMLCloneNode,BarCodeScanner,BarCodeScanner_wrymehrnzt,
0,UMLCloneNode,New-Node_yaftfodlch,New-Node_yaftfodlch_dgxzysoram,
0,UMLCloneNode,BarCodeScanner,BarCodeScanner_rtdkuvdzst,
0,UMLCloneNode,CashDeskPC,CashDeskPC_dagryhyoru,
0,Move_Operation_Component,rollInReceivedOrder,GUIReporting,
0,Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_sriufioqgz,New-Node_pfvohhldyg
0,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_jsqhigheqg,New-Node_fjkwbhflzu
0,UMLCloneNode,Printer,Printer_surkkyhids,
0,UMLCloneNode,BarCodeScanner,BarCodeScanner_wrymehrnzt,
0,Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_sriufioqgz,New-Node_pfvohhldyg
0,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_jsqhigheqg,New-Node_fjkwbhflzu
0,UMLCloneNode,Printer,Printer_surkkyhids,
0,UMLCloneNode,BarCodeScanner,BarCodeScanner_wrymehrnzt,
0,Move_Operation_New_Component_New_Node,enterOrderID,New-Component_ocpsuvlzph,New-Node_nibtsllwiu
0,UMLCloneNode,BarCodeScanner,BarCodeScanner_rtdkuvdzst,
0,UMLCloneNode,CashDeskPC,CashDeskPC_dagryhyoru,
0,Move_Operation_Component,rollInReceivedOrder,GUIReporting,
0,UMLCloneNode,New-Node_yaftfodlch,New-Node_yaftfodlch_dgxzysoram,
0,UMLCloneNode,BarCodeScanner,BarCodeScanner_rtdkuvdzst,
0,UMLCloneNode,CashDeskPC,CashDeskPC_dagryhyoru,
0,Move_Operation_Component,rollInReceivedOrder,GUIReporting,
0,Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_sriufioqgz,New-Node_pfvohhldyg
0,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_jsqhigheqg,New-Node_fjkwbhflzu
0,UMLCloneNode,Printer,Printer_surkkyhids,
0,UMLCloneNode,BarCodeScanner,BarCodeScanner_wrymehrnzt,
0,UMLCloneNode,New-Node_yaftfodlch,New-Node_yaftfodlch_dgxzysoram,
0,UMLCloneNode,BarCodeScanner,BarCodeScanner_rtdkuvdzst,
0,UMLCloneNode,CashDeskPC,CashDeskPC_dagryhyoru,
0,Move_Operation_Component,rollInReceivedOrder,GUIReporting,
0,UMLCloneNode,Printer,Printer_ifmyxuubrc,
0,UMLCloneNode,BarCodeScanner,BarCodeScanner_rtdkuvdzst,
0,UMLCloneNode,CashDeskPC,CashDeskPC_dagryhyoru,
0,Move_Operation_Component,rollInReceivedOrder,GUIReporting,
0,Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_sriufioqgz,New-Node_pfvohhldyg
0,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_jsqhigheqg,New-Node_fjkwbhflzu
0,UMLCloneNode,Printer,Printer_surkkyhids,
0,UMLCloneNode,BarCodeScanner,BarCodeScanner_wrymehrnzt,
0,Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_sriufioqgz,New-Node_pfvohhldyg
0,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_jsqhigheqg,New-Node_fjkwbhflzu
0,UMLCloneNode,Printer,Printer_surkkyhids,
0,UMLCloneNode,BarCodeScanner,BarCodeScanner_wrymehrnzt,
