solID,operation,target,to,where
0,Move_Operation_New_Component_New_Node,enterOrderID,New-Component_wihmzwbwdt,New-Node_woyryjqwyc
0,Move_Operation_Component,scanProduct,PrinterController,
0,UMLCloneNode,StoreServer_trxyxksgcf,StoreServer_trxyxksgcf_uxdfsaqzjx,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_eainfkoygl,
0,Move_Operation_New_Component_New_Node,enterOrderID,New-Component_wihmzwbwdt,New-Node_woyryjqwyc
0,Move_Operation_Component,scanProduct,PrinterController,
0,UMLCloneNode,StoreServer_trxyxksgcf,StoreServer_trxyxksgcf_uxdfsaqzjx,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_eainfkoygl,
0,UMLCloneNode,New-Node_fighrybycp,New-Node_fighrybycp_zottyurkbv,
0,Move_Operation_Component,scanProduct,PrinterController,
0,UMLCloneNode,StoreServer_trxyxksgcf,StoreServer_trxyxksgcf_uxdfsaqzjx,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_eainfkoygl,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_xhyslgskzf,
0,Move_Operation_Component,scanProduct,PrinterController,
0,UMLCloneNode,StoreServer_trxyxksgcf,StoreServer_trxyxksgcf_uxdfsaqzjx,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_eainfkoygl,
0,UMLCloneNode,New-Node_avxyolhnnf,New-Node_avxyolhnnf_uhumomeyle,
0,Move_Operation_Component,scanProduct,PrinterController,
0,UMLCloneNode,StoreServer_trxyxksgcf,StoreServer_trxyxksgcf_uxdfsaqzjx,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_eainfkoygl,
0,UMLCloneNode,New-Node_fighrybycp,New-Node_fighrybycp_zottyurkbv,
0,Move_Operation_Component,scanProduct,PrinterController,
0,UMLCloneNode,StoreServer_trxyxksgcf,StoreServer_trxyxksgcf_uxdfsaqzjx,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_eainfkoygl,
0,UMLCloneNode,New-Node_avxyolhnnf,New-Node_avxyolhnnf_uhumomeyle,
0,Move_Operation_Component,scanProduct,PrinterController,
0,UMLCloneNode,StoreServer_trxyxksgcf,StoreServer_trxyxksgcf_uxdfsaqzjx,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_eainfkoygl,
0,UMLCloneNode,New-Node_avxyolhnnf,New-Node_avxyolhnnf_uhumomeyle,
0,Move_Operation_Component,scanProduct,PrinterController,
0,UMLCloneNode,StoreServer_trxyxksgcf,StoreServer_trxyxksgcf_uxdfsaqzjx,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_eainfkoygl,
0,UMLCloneNode,New-Node_fighrybycp,New-Node_fighrybycp_zottyurkbv,
0,Move_Operation_Component,scanProduct,PrinterController,
0,UMLCloneNode,StoreServer_trxyxksgcf,StoreServer_trxyxksgcf_uxdfsaqzjx,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_eainfkoygl,
0,UMLCloneNode,New-Node_avxyolhnnf,New-Node_avxyolhnnf_uhumomeyle,
0,Move_Operation_Component,scanProduct,PrinterController,
0,UMLCloneNode,StoreServer_trxyxksgcf,StoreServer_trxyxksgcf_uxdfsaqzjx,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_eainfkoygl,
0,UMLCloneNode,New-Node_avxyolhnnf,New-Node_avxyolhnnf_uhumomeyle,
0,Move_Operation_Component,scanProduct,PrinterController,
0,UMLCloneNode,StoreServer_trxyxksgcf,StoreServer_trxyxksgcf_uxdfsaqzjx,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_eainfkoygl,
0,UMLCloneNode,New-Node_fighrybycp,New-Node_fighrybycp_zottyurkbv,
0,Move_Operation_Component,scanProduct,PrinterController,
0,UMLCloneNode,StoreServer_trxyxksgcf,StoreServer_trxyxksgcf_uxdfsaqzjx,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_eainfkoygl,
0,UMLCloneNode,New-Node_fighrybycp,New-Node_fighrybycp_zottyurkbv,
0,Move_Operation_Component,scanProduct,PrinterController,
0,UMLCloneNode,StoreServer_trxyxksgcf,StoreServer_trxyxksgcf_uxdfsaqzjx,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_eainfkoygl,
0,UMLCloneNode,New-Node_avxyolhnnf,New-Node_avxyolhnnf_uhumomeyle,
0,Move_Operation_Component,scanProduct,PrinterController,
0,UMLCloneNode,StoreServer_trxyxksgcf,StoreServer_trxyxksgcf_uxdfsaqzjx,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_eainfkoygl,
0,Move_Operation_New_Component_New_Node,enterOrderID,New-Component_wihmzwbwdt,New-Node_woyryjqwyc
0,Move_Operation_Component,scanProduct,PrinterController,
0,UMLCloneNode,StoreServer_trxyxksgcf,StoreServer_trxyxksgcf_uxdfsaqzjx,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_eainfkoygl,
0,UMLCloneNode,New-Node_fighrybycp,New-Node_fighrybycp_zottyurkbv,
0,Move_Operation_Component,scanProduct,PrinterController,
0,UMLCloneNode,StoreServer_trxyxksgcf,StoreServer_trxyxksgcf_uxdfsaqzjx,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_eainfkoygl,
