solID,operation,target,to,where
5,UMLCloneNode,EnterpriseClient,EnterpriseClient_csotykvclx,
5,Move_Operation_Component,queryOrderById,CashDeskApplication,
5,UMLCloneNode,StoreServer,StoreServer_tynzeeeojh,
5,UMLCloneNode,CashBox,CashBox_xjmjropzfq,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_csotykvclx,
0,Move_Operation_Component,queryOrderById,CashDeskApplication,
0,UMLCloneNode,StoreServer,StoreServer_tynzeeeojh,
0,UMLCloneNode,CashBox,CashBox_xjmjropzfq,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_csotykvclx,
0,Move_Operation_Component,queryOrderById,CashDeskApplication,
0,UMLCloneNode,StoreServer,StoreServer_tynzeeeojh,
0,UMLCloneNode,CashBox,CashBox_xjmjropzfq,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_csotykvclx,
0,Move_Operation_Component,queryOrderById,CashDeskApplication,
0,UMLCloneNode,StoreServer,StoreServer_tynzeeeojh,
0,UMLCloneNode,CashBox,CashBox_xjmjropzfq,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_csotykvclx,
0,Move_Operation_Component,queryOrderById,CashDeskApplication,
0,UMLCloneNode,StoreServer,StoreServer_tynzeeeojh,
0,UMLCloneNode,CashBox,CashBox_xjmjropzfq,
0,UMLCloneNode,CashBox,CashBox_hmnksfdpeo,
0,Move_Component_New_Node,DataStore,New-Node_eskefzcyqg,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_upguuiruwb,
0,UMLCloneNode,Printer,Printer_klgpiahkad,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_csotykvclx,
0,Move_Operation_Component,queryOrderById,CashDeskApplication,
0,UMLCloneNode,StoreServer,StoreServer_tynzeeeojh,
0,UMLCloneNode,CashBox,CashBox_xjmjropzfq,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_csotykvclx,
0,Move_Operation_Component,queryOrderById,CashDeskApplication,
0,UMLCloneNode,StoreServer,StoreServer_tynzeeeojh,
0,UMLCloneNode,CashBox,CashBox_xjmjropzfq,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_csotykvclx,
0,Move_Operation_Component,queryOrderById,CashDeskApplication,
0,UMLCloneNode,StoreServer,StoreServer_tynzeeeojh,
0,UMLCloneNode,CashBox,CashBox_xjmjropzfq,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_csotykvclx,
0,Move_Operation_Component,queryOrderById,CashDeskApplication,
0,UMLCloneNode,StoreServer,StoreServer_tynzeeeojh,
0,UMLCloneNode,CashBox,CashBox_xjmjropzfq,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_csotykvclx,
0,Move_Operation_Component,queryOrderById,CashDeskApplication,
0,UMLCloneNode,StoreServer,StoreServer_tynzeeeojh,
0,UMLCloneNode,CashBox,CashBox_xjmjropzfq,
0,UMLCloneNode,CashBox,CashBox_hmnksfdpeo,
0,Move_Component_New_Node,DataStore,New-Node_eskefzcyqg,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_upguuiruwb,
0,UMLCloneNode,Printer,Printer_klgpiahkad,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_csotykvclx,
0,Move_Operation_Component,queryOrderById,CashDeskApplication,
0,UMLCloneNode,StoreServer,StoreServer_tynzeeeojh,
0,UMLCloneNode,CashBox,CashBox_xjmjropzfq,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_csotykvclx,
0,Move_Operation_Component,queryOrderById,CashDeskApplication,
0,UMLCloneNode,StoreServer,StoreServer_tynzeeeojh,
0,UMLCloneNode,CashBox,CashBox_xjmjropzfq,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_csotykvclx,
0,Move_Operation_Component,queryOrderById,CashDeskApplication,
0,UMLCloneNode,StoreServer,StoreServer_tynzeeeojh,
0,UMLCloneNode,CashBox,CashBox_xjmjropzfq,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_csotykvclx,
0,Move_Operation_Component,queryOrderById,CashDeskApplication,
0,UMLCloneNode,StoreServer,StoreServer_tynzeeeojh,
0,UMLCloneNode,CashBox,CashBox_xjmjropzfq,
