solID,operation,target,to,where
0,Move_Operation_Component,enterOrderID,PrinterController,
0,UMLCloneNode,StoreServer,StoreServer_jytjrzacnl,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_mxsfyfofri,
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_sjfhkvsdba,New-Node_neiedxbhuw
0,Move_Operation_Component,enterOrderID,PrinterController,
0,UMLCloneNode,StoreServer,StoreServer_jytjrzacnl,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_mxsfyfofri,
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_sjfhkvsdba,New-Node_neiedxbhuw
0,Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_lbqwpkajxm,New-Node_kpyybpygoq
0,Move_Operation_New_Component_New_Node,enterOrderID,New-Component_vhnttlhxei,New-Node_wottyvvlgl
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_gsirtyctfa,New-Node_ltpfmlcjlz
0,UMLCloneNode,CashBox,CashBox_cpvlgwhldf,
0,Move_Operation_Component,rollInReceivedOrder,GUIReporting,
0,Move_Operation_New_Component_New_Node,enterOrderID,New-Component_vhnttlhxei,New-Node_wottyvvlgl
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_gsirtyctfa,New-Node_ltpfmlcjlz
0,UMLCloneNode,CashBox,CashBox_cpvlgwhldf,
0,Move_Operation_Component,rollInReceivedOrder,GUIReporting,
0,Move_Operation_New_Component_New_Node,enterOrderID,New-Component_vhnttlhxei,New-Node_wottyvvlgl
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_gsirtyctfa,New-Node_ltpfmlcjlz
0,UMLCloneNode,CashBox,CashBox_cpvlgwhldf,
0,Move_Operation_Component,enterOrderID,PrinterController,
0,UMLCloneNode,StoreServer,StoreServer_jytjrzacnl,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_mxsfyfofri,
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_sjfhkvsdba,New-Node_neiedxbhuw
0,Move_Operation_Component,enterOrderID,PrinterController,
0,UMLCloneNode,StoreServer,StoreServer_jytjrzacnl,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_mxsfyfofri,
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_sjfhkvsdba,New-Node_neiedxbhuw
0,Move_Operation_Component,enterOrderID,PrinterController,
0,UMLCloneNode,StoreServer,StoreServer_jytjrzacnl,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_mxsfyfofri,
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_sjfhkvsdba,New-Node_neiedxbhuw
0,Move_Operation_Component,enterOrderID,PrinterController,
0,UMLCloneNode,StoreServer,StoreServer_jytjrzacnl,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_mxsfyfofri,
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_sjfhkvsdba,New-Node_neiedxbhuw
0,Move_Operation_Component,enterOrderID,PrinterController,
0,UMLCloneNode,StoreServer,StoreServer_jytjrzacnl,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_mxsfyfofri,
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_sjfhkvsdba,New-Node_neiedxbhuw
0,Move_Operation_Component,enterOrderID,PrinterController,
0,UMLCloneNode,StoreServer,StoreServer_jytjrzacnl,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_mxsfyfofri,
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_sjfhkvsdba,New-Node_neiedxbhuw
0,Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_lbqwpkajxm,New-Node_kpyybpygoq
0,Move_Operation_New_Component_New_Node,enterOrderID,New-Component_vhnttlhxei,New-Node_wottyvvlgl
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_gsirtyctfa,New-Node_ltpfmlcjlz
0,UMLCloneNode,CashBox,CashBox_cpvlgwhldf,
0,Move_Operation_Component,enterOrderID,PrinterController,
0,UMLCloneNode,StoreServer,StoreServer_jytjrzacnl,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_mxsfyfofri,
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_sjfhkvsdba,New-Node_neiedxbhuw
0,UMLCloneNode,Printer,Printer_whjdcflxcm,
0,Move_Operation_New_Component_New_Node,enterOrderID,New-Component_vhnttlhxei,New-Node_wottyvvlgl
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_gsirtyctfa,New-Node_ltpfmlcjlz
0,UMLCloneNode,CashBox,CashBox_cpvlgwhldf,
0,Move_Operation_Component,queryStockItem,CashDeskApplication,
0,Move_Operation_New_Component_New_Node,enterOrderID,New-Component_vhnttlhxei,New-Node_wottyvvlgl
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_gsirtyctfa,New-Node_ltpfmlcjlz
0,UMLCloneNode,CashBox,CashBox_cpvlgwhldf,
0,Move_Operation_Component,enterOrderID,PrinterController,
0,UMLCloneNode,StoreServer,StoreServer_jytjrzacnl,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_mxsfyfofri,
0,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_sjfhkvsdba,New-Node_neiedxbhuw
