solID,operation,target,to,where
0,Move_Operation_New_Component_New_Node,startSale,New-Component_ztxpkekztx,New-Node_zvarzksopa
0,Move_Operation_Component,rollInReceivedOrder,GUIReporting,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_wouojsqqca,
0,Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_wbqksqepho,New-Node_dxgbkyilwl
0,Move_Operation_New_Component_New_Node,stopSale,New-Component_jlvrpsekdd,New-Node_mqgndupgda
0,Move_Operation_Component,rollInReceivedOrder,GUIReporting,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_wouojsqqca,
0,Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_wbqksqepho,New-Node_dxgbkyilwl
0,Move_Operation_New_Component_New_Node,stopSale,New-Component_jlvrpsekdd,New-Node_mqgndupgda
0,Move_Operation_Component,rollInReceivedOrder,GUIReporting,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_wouojsqqca,
0,Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_wbqksqepho,New-Node_dxgbkyilwl
0,Move_Operation_New_Component_New_Node,stopSale,New-Component_jlvrpsekdd,New-Node_mqgndupgda
0,Move_Operation_Component,rollInReceivedOrder,GUIReporting,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_wouojsqqca,
0,Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_wbqksqepho,New-Node_dxgbkyilwl
0,Move_Operation_New_Component_New_Node,startSale,New-Component_ztxpkekztx,New-Node_zvarzksopa
0,Move_Operation_Component,rollInReceivedOrder,GUIReporting,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_wouojsqqca,
0,Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_wbqksqepho,New-Node_dxgbkyilwl
0,Move_Operation_New_Component_New_Node,stopSale,New-Component_jlvrpsekdd,New-Node_mqgndupgda
0,Move_Operation_Component,rollInReceivedOrder,GUIReporting,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_wouojsqqca,
0,Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_wbqksqepho,New-Node_dxgbkyilwl
0,Move_Operation_New_Component_New_Node,stopSale,New-Component_jlvrpsekdd,New-Node_mqgndupgda
0,Move_Operation_Component,rollInReceivedOrder,GUIReporting,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_wouojsqqca,
0,Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_wbqksqepho,New-Node_dxgbkyilwl
0,Move_Operation_New_Component_New_Node,startSale,New-Component_ztxpkekztx,New-Node_zvarzksopa
0,Move_Operation_Component,rollInReceivedOrder,GUIReporting,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_wouojsqqca,
0,Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_wbqksqepho,New-Node_dxgbkyilwl
0,Move_Operation_New_Component_New_Node,startSale,New-Component_ztxpkekztx,New-Node_zvarzksopa
0,Move_Operation_Component,rollInReceivedOrder,GUIReporting,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_wouojsqqca,
0,Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_wbqksqepho,New-Node_dxgbkyilwl
0,Move_Operation_New_Component_New_Node,startSale,New-Component_ztxpkekztx,New-Node_zvarzksopa
0,Move_Operation_Component,rollInReceivedOrder,GUIReporting,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_wouojsqqca,
0,Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_wbqksqepho,New-Node_dxgbkyilwl
0,Move_Operation_New_Component_New_Node,stopSale,New-Component_jlvrpsekdd,New-Node_mqgndupgda
0,Move_Operation_Component,rollInReceivedOrder,GUIReporting,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_wouojsqqca,
0,Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_wbqksqepho,New-Node_dxgbkyilwl
0,Move_Operation_New_Component_New_Node,stopSale,New-Component_jlvrpsekdd,New-Node_mqgndupgda
0,Move_Operation_Component,rollInReceivedOrder,GUIReporting,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_wouojsqqca,
0,Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_wbqksqepho,New-Node_dxgbkyilwl
0,Move_Operation_New_Component_New_Node,stopSale,New-Component_jlvrpsekdd,New-Node_mqgndupgda
0,Move_Operation_Component,rollInReceivedOrder,GUIReporting,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_wouojsqqca,
0,Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_wbqksqepho,New-Node_dxgbkyilwl
0,Move_Operation_New_Component_New_Node,stopSale,New-Component_jlvrpsekdd,New-Node_mqgndupgda
0,Move_Operation_Component,rollInReceivedOrder,GUIReporting,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_wouojsqqca,
0,Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_wbqksqepho,New-Node_dxgbkyilwl
0,Move_Operation_New_Component_New_Node,stopSale,New-Component_jlvrpsekdd,New-Node_mqgndupgda
0,Move_Operation_Component,rollInReceivedOrder,GUIReporting,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_wouojsqqca,
0,Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_wbqksqepho,New-Node_dxgbkyilwl
0,Move_Operation_New_Component_New_Node,stopSale,New-Component_jlvrpsekdd,New-Node_mqgndupgda
0,Move_Operation_Component,rollInReceivedOrder,GUIReporting,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_wouojsqqca,
0,Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_wbqksqepho,New-Node_dxgbkyilwl
