solID,operation,target,to,where
2072,UMLCloneNode,CashBox,CashBox_ywhpciiygi,
2072,Move_Operation_Component,queryOrderById,CashDeskApplication,
2072,UMLCloneNode,EnterpriseServer,EnterpriseServer_vijnfgabgo,
2072,UMLCloneNode,EnterpriseClient,EnterpriseClient_bdtanbjfwm,
2075,UMLCloneNode,CashBox,CashBox_erlantyidu,
2075,Move_Operation_Component,getProductWithStockItem,GUIReporting,
2075,UMLCloneNode,EnterpriseClient,EnterpriseClient_ihtyphtlbo,
2075,Move_Component_New_Node,Reporting,New-Node_skykliuwzq,
0,UMLCloneNode,CashBox,CashBox_ywhpciiygi,
0,Move_Operation_Component,queryOrderById,CashDeskApplication,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_vijnfgabgo,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_bdtanbjfwm,
0,UMLCloneNode,CashBox,CashBox_erlantyidu,
0,Move_Operation_Component,getProductWithStockItem,GUIReporting,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_ihtyphtlbo,
0,Move_Component_New_Node,Reporting,New-Node_skykliuwzq,
0,UMLCloneNode,CashBox,CashBox_erlantyidu,
0,Move_Operation_Component,getProductWithStockItem,GUIReporting,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_ihtyphtlbo,
0,Move_Component_New_Node,Reporting,New-Node_skykliuwzq,
0,UMLCloneNode,CashBox,CashBox_erlantyidu,
0,Move_Operation_Component,getProductWithStockItem,GUIReporting,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_ihtyphtlbo,
0,Move_Component_New_Node,Reporting,New-Node_skykliuwzq,
0,UMLCloneNode,CashBox,CashBox_ywhpciiygi,
0,Move_Component_New_Node,GUIReporting,New-Node_vvukzrqall,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_vijnfgabgo,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_bdtanbjfwm,
0,UMLCloneNode,CashBox,CashBox_erlantyidu,
0,Move_Operation_Component,getProductWithStockItem,GUIReporting,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_ihtyphtlbo,
0,Move_Component_New_Node,Reporting,New-Node_skykliuwzq,
0,UMLCloneNode,CashBox,CashBox_ywhpciiygi,
0,Move_Operation_Component,queryOrderById,CashDeskApplication,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_vijnfgabgo,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_bdtanbjfwm,
0,UMLCloneNode,CashBox,CashBox_ywhpciiygi,
0,Move_Operation_Component,queryOrderById,CashDeskApplication,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_vijnfgabgo,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_bdtanbjfwm,
0,UMLCloneNode,CashBox,CashBox_ywhpciiygi,
0,Move_Component_New_Node,GUIReporting,New-Node_vvukzrqall,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_vijnfgabgo,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_bdtanbjfwm,
0,UMLCloneNode,CashBox,CashBox_erlantyidu,
0,Move_Operation_Component,getProductWithStockItem,GUIReporting,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_ihtyphtlbo,
0,Move_Component_New_Node,Reporting,New-Node_skykliuwzq,
0,UMLCloneNode,CashBox,CashBox_ywhpciiygi,
0,Move_Operation_Component,queryOrderById,CashDeskApplication,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_vijnfgabgo,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_bdtanbjfwm,
0,UMLCloneNode,BarCodeScanner_advkoofgel,BarCodeScanner_advkoofgel_xxtquybezo,
0,Move_Operation_Component,queryOrderById,CashDeskApplication,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_vijnfgabgo,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_bdtanbjfwm,
0,UMLCloneNode,CashBox,CashBox_ywhpciiygi,
0,Move_Operation_Component,queryOrderById,CashDeskApplication,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_vijnfgabgo,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_bdtanbjfwm,
0,Move_Operation_New_Component_New_Node,getTransaction,New-Component_nyvpyzjlvp,New-Node_seemetnjpr
0,Move_Operation_Component,queryOrderById,CashDeskApplication,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_vijnfgabgo,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_bdtanbjfwm,
