Move_Component_New_Node,Move_Operation_Component,Move_Operation_New_Component_New_Node,UMLCloneNode,perfQ,#changes,reliability
0,1,1,2,-0.144111816943896,3.69,-0.9956114250728229
0,1,1,2,-0.144111816943896,3.69,-0.9956114250728229
0,1,1,2,-0.144111816943896,3.69,-0.9956114250728229
0,1,1,2,-0.144111816943896,3.69,-0.9956114250728229
0,1,1,2,-0.144111816943896,3.69,-0.9956114250728229
0,1,1,2,-0.144111816943896,3.69,-0.9956114250728229
0,1,1,2,-0.144111816943896,3.69,-0.9956114250728229
0,1,1,2,-0.144111816943896,3.69,-0.9956114250728229
0,1,1,2,-0.144111816943896,3.69,-0.9956114250728229
0,1,1,2,-0.11091654116235276,2.46,-0.9978330731541803
0,1,1,2,-0.03231611429136812,2.46,-0.9953125944944744
0,1,1,2,-0.3893029102445095,7.38,-0.9940382192315874
0,1,1,2,-0.3893029102445095,7.38,-0.9940382192315874
0,1,1,2,-0.3893029102445095,7.38,-0.9940382192315874
0,1,1,2,-0.3893029102445095,7.38,-0.9940382192315874
0,1,1,2,-0.3893029102445095,7.38,-0.9940382192315874
0,1,1,2,-0.3893029102445095,7.38,-0.9940382192315874
0,1,1,2,-0.3893029102445095,7.38,-0.9940382192315874
0,1,1,2,-0.3893029102445095,7.38,-0.9940382192315874
0,1,1,2,-0.3893029102445095,7.38,-0.9940382192315874
0,1,1,2,-0.3893029102445095,7.38,-0.9940382192315874
0,1,1,2,-0.1825979922711201,3.69,-0.9956817163864085
0,1,1,2,-0.1825979922711201,3.69,-0.9956817163864085
0,1,1,2,-0.1918229711919452,11.07,-0.9978139461972974
0,1,1,2,-0.1890177425058705,4.92,-0.9978137335395162
0,1,1,2,-0.306186436013753,3.69,-0.9955535642489036
0,1,1,2,-0.306186436013753,3.69,-0.9955535642489036
0,1,1,2,-0.306186436013753,3.69,-0.9955535642489036
0,1,1,2,-0.306186436013753,3.69,-0.9955535642489036
0,1,1,2,-0.306186436013753,3.69,-0.9955535642489036
0,1,1,2,-0.306186436013753,3.69,-0.9955535642489036
0,1,1,2,-0.306186436013753,3.69,-0.9955535642489036
0,1,1,2,-0.306186436013753,3.69,-0.9955535642489036
0,1,1,2,-0.306186436013753,3.69,-0.9955535642489036
0,1,1,2,-0.306186436013753,3.69,-0.9955535642489036
0,1,1,2,-0.306186436013753,3.69,-0.9955535642489036
0,1,1,2,-0.09909512704595733,3.69,-0.9945049710323468
0,1,1,2,-0.25008785485404905,6.15,-0.9955532450322869
0,1,1,2,-0.20782666057481,6.15,-0.9974420266355871
0,1,1,2,-0.20782666057481,6.15,-0.9974420266355871
0,1,1,2,-0.20782666057481,6.15,-0.9974420266355871
0,1,1,2,-0.25008785485404905,6.15,-0.9955532450322869
0,1,1,2,-0.20782666057481,6.15,-0.9974420266355871
0,1,1,2,-0.25008785485404905,6.15,-0.9955532450322869
0,1,1,2,-0.20782666057481,6.15,-0.9974420266355871
0,1,1,2,-0.20782666057481,6.15,-0.9974420266355871
0,1,1,2,-0.25008785485404905,6.15,-0.9955532450322869
0,1,1,2,-0.20782666057481,6.15,-0.9974420266355871
0,1,1,2,-0.20782666057481,6.15,-0.9974420266355871
0,1,1,2,-0.25008785485404905,6.15,-0.9955532450322869
0,1,1,2,-0.20782666057481,6.15,-0.9974420266355871
0,1,1,2,-0.3040506942091156,6.15,-0.9743952538864084
0,1,1,2,-0.3040506942091156,6.15,-0.9743952538864084
0,1,1,2,-0.3040506942091156,6.15,-0.9743952538864084
0,1,1,2,-0.3040506942091156,6.15,-0.9743952538864084
0,1,1,2,-0.3040506942091156,6.15,-0.9743952538864084
0,1,1,2,-0.20884779873543044,3.69,-0.9743952538864084
0,1,1,2,-0.3040506942091156,6.15,-0.9743952538864084
0,1,1,2,-0.3040506942091156,6.15,-0.9743952538864084
0,1,1,2,-0.20884779873543044,3.69,-0.9743952538864084
0,1,1,2,-0.3040506942091156,6.15,-0.9743952538864084
0,1,1,2,-0.16226699737722006,4.92,-0.9949582867701816
0,1,1,2,-0.16226699737722006,4.92,-0.9949582867701816
0,1,1,2,-0.16226699737722006,4.92,-0.9949582867701816
0,1,1,2,-0.16226699737722006,4.92,-0.9949582867701816
0,1,1,2,-0.16226699737722006,4.92,-0.9949582867701816
0,1,1,2,-0.16226699737722006,4.92,-0.9949582867701816
0,1,1,2,-0.16226699737722006,4.92,-0.9949582867701816
0,1,1,2,-0.3290438239329312,7.38,-0.9942645615188526
0,1,1,2,-0.3290438239329312,7.38,-0.9942645615188526
0,1,1,2,-0.3290438239329312,7.38,-0.9942645615188526
0,1,1,2,-0.3290438239329312,7.38,-0.9942645615188526
0,1,1,2,-0.3290438239329312,7.38,-0.9942645615188526
0,1,1,2,-0.3290438239329312,7.38,-0.9942645615188526
0,1,1,2,-0.3290438239329312,7.38,-0.9942645615188526
0,1,1,2,-0.3005156692601265,6.15,-0.9963937447403766
0,1,1,2,-0.3005156692601265,6.15,-0.9963937447403766
0,1,1,2,-0.3005156692601265,6.15,-0.9963937447403766
0,1,1,2,-0.3005156692601265,6.15,-0.9963937447403766
0,1,1,2,-0.3005156692601265,6.15,-0.9963937447403766
0,1,1,2,-0.3005156692601265,6.15,-0.9963937447403766
0,1,1,2,-0.236647053593162,4.92,-0.9580683708427701
0,1,1,2,-0.10776155842006864,4.92,-0.9975459163694744
0,1,2,1,-0.10974249054594397,4.92,-0.9982715783755541
0,1,2,1,-0.10974249054594397,4.92,-0.9982715783755541
0,1,2,1,-0.10974249054594397,4.92,-0.9982715783755541
0,1,2,1,-0.10974249054594397,4.92,-0.9982715783755541
0,1,2,1,-0.10974249054594397,4.92,-0.9982715783755541
0,1,2,1,-0.10974249054594397,4.92,-0.9982715783755541
0,1,2,1,-0.10974249054594397,4.92,-0.9982715783755541
0,1,2,1,-0.10974249054594397,4.92,-0.9982715783755541
0,1,2,1,-0.10974249054594397,4.92,-0.9982715783755541
0,1,2,1,-0.3256897265902198,6.15,-0.9929172909244928
0,1,2,1,-0.2275183541170013,6.15,-0.9961043485424692
0,1,2,1,-0.2275183541170013,6.15,-0.9961043485424692
0,1,2,1,-0.15074923384750702,6.15,-0.9961042946089308
0,1,2,1,-0.15074923384750702,6.15,-0.9961042946089308
0,1,2,1,-0.15074923384750702,6.15,-0.9961042946089308
0,1,2,1,-0.15074923384750702,6.15,-0.9961042946089308
0,1,2,1,-0.15074923384750702,6.15,-0.9961042946089308
0,1,2,1,-0.15074923384750702,6.15,-0.9961042946089308
0,1,2,1,-0.15074923384750702,6.15,-0.9961042946089308
0,1,2,1,-0.15074923384750702,6.15,-0.9961042946089308
0,1,2,1,-0.20941947811708989,4.92,-0.9975215191164596
0,1,2,1,-0.1879183298174092,4.92,-0.9819374694944746
0,1,2,1,-0.1879183298174092,4.92,-0.9819374694944746
0,1,2,1,-0.1446702541174572,4.92,-0.9968617194944746
0,1,2,1,-0.1879183298174092,4.92,-0.9819374694944746
0,1,2,1,-0.1879183298174092,4.92,-0.9819374694944746
0,1,2,1,-0.1879183298174092,4.92,-0.9819374694944746
0,1,2,1,-0.1879183298174092,4.92,-0.9819374694944746
0,1,2,1,-0.1446702541174572,4.92,-0.9968617194944746
0,1,2,1,-0.3616162467740965,6.15,-0.9955535642489036
0,1,2,1,-0.16548775458693107,3.69,-0.95861917084277
0,1,2,1,-0.16548775458693107,3.69,-0.95861917084277
0,1,2,1,-0.16548775458693107,3.69,-0.95861917084277
0,1,2,1,-0.16548775458693107,3.69,-0.95861917084277
0,1,3,0,-0.13063702525480594,4.92,-0.9945170444168792
0,1,3,0,-0.13063702525480594,4.92,-0.9945170444168792
1,0,0,3,-0.3598319982919541,7.38,-0.9937132361392776
1,0,0,3,-0.3598319982919541,7.38,-0.9937132361392776
1,0,0,3,-0.3598319982919541,7.38,-0.9937132361392776
1,0,0,3,-0.18726959105552735,3.69,-0.9937136666155788
1,0,0,3,-0.18726959105552735,3.69,-0.9937136666155788
1,0,0,3,-0.18726959105552735,3.69,-0.9937136666155788
1,0,0,3,-0.18726959105552735,3.69,-0.9937136666155788
1,0,0,3,-0.18726959105552735,3.69,-0.9937136666155788
1,0,0,3,-0.18726959105552735,3.69,-0.9937136666155788
1,0,0,3,-0.18726959105552735,3.69,-0.9937136666155788
1,0,0,3,-0.18726959105552735,3.69,-0.9937136666155788
1,0,0,3,-0.18726959105552735,3.69,-0.9937136666155788
1,0,0,3,-0.18726959105552735,3.69,-0.9937136666155788
1,0,0,3,-0.21528321538653425,4.92,-0.9937136666155788
1,0,0,3,-0.18726959105552735,3.69,-0.9937136666155788
1,0,0,3,-0.18726959105552735,3.69,-0.9937136666155788
1,0,0,3,-0.18726959105552735,3.69,-0.9937136666155788
1,0,0,3,-0.18726959105552735,3.69,-0.9937136666155788
1,0,0,3,-0.264465702063138,7.380000000000001,-0.9739060977145408
1,0,0,3,-0.264465702063138,7.380000000000001,-0.9739060977145408
1,0,0,3,-0.264465702063138,7.380000000000001,-0.9739060977145408
1,0,0,3,-0.264465702063138,7.380000000000001,-0.9739060977145408
1,0,0,3,-0.264465702063138,7.380000000000001,-0.9739060977145408
1,0,0,3,-0.264465702063138,7.380000000000001,-0.9739060977145408
1,0,0,3,-0.264465702063138,7.380000000000001,-0.9739060977145408
1,0,0,3,-0.264465702063138,7.380000000000001,-0.9739060977145408
1,0,0,3,-0.264465702063138,7.380000000000001,-0.9739060977145408
1,0,0,3,-0.2834421599551999,13.53,-0.9937137667644232
1,0,0,3,-0.2834421599551999,13.53,-0.9937137667644232
1,0,0,3,-0.2834421599551999,13.53,-0.9937137667644232
1,0,0,3,-0.2834421599551999,13.53,-0.9937137667644232
1,0,0,3,-0.2834421599551999,13.53,-0.9937137667644232
1,0,0,3,-0.2834421599551999,13.53,-0.9937137667644232
1,0,0,3,-0.2834421599551999,13.53,-0.9937137667644232
1,0,0,3,-0.2834421599551999,13.53,-0.9937137667644232
1,0,0,3,-0.2834421599551999,13.53,-0.9937137667644232
1,0,0,3,-0.2834421599551999,13.53,-0.9937137667644232
1,0,0,3,-0.2834421599551999,13.53,-0.9937137667644232
1,0,1,2,-0.2983440329480948,7.38,-0.9955530388693288
1,0,1,2,-0.2983440329480948,7.38,-0.9955530388693288
1,0,1,2,-0.2983440329480948,7.38,-0.9955530388693288
1,0,1,2,-0.2983440329480948,7.38,-0.9955530388693288
1,0,1,2,-0.03256436303340847,2.46,-0.9715440667644232
1,0,1,2,-0.19035948842056288,3.69,-0.9937133441293986
1,0,1,2,-0.3008536382811928,8.61,-0.9937136877806106
1,0,1,2,-0.10353181921992563,6.15,-0.9942645478309154
1,0,1,2,-0.10353181921992563,6.15,-0.9942645478309154
1,0,1,2,-0.10353181921992563,6.15,-0.9942645478309154
1,0,1,2,-0.26740675163001,7.380000000000001,-0.993965758082618
1,0,1,2,-0.26740675163001,7.380000000000001,-0.993965758082618
1,0,1,2,-0.23902690821187825,6.15,-0.9937120887442428
1,0,1,2,-0.11208762001064704,2.46,-0.9937135154367784
1,0,1,2,-0.23902690821187825,6.15,-0.9937120887442428
1,0,1,2,-0.11208762001064704,2.46,-0.9937135154367784
1,0,1,2,-0.2677380416456062,6.15,-0.9925232863577896
1,0,1,2,-0.2653474718206937,4.92,-0.9937137538864084
1,0,1,2,-0.12786911316384894,2.46,-0.9580683786745408
1,0,1,2,-0.12786911316384894,2.46,-0.9580683786745408
1,0,1,2,-0.12786911316384894,2.46,-0.9580683786745408
1,0,1,2,-0.12786911316384894,2.46,-0.9580683786745408
1,0,1,2,-0.12786911316384894,2.46,-0.9580683786745408
1,0,1,2,-0.12786911316384894,2.46,-0.9580683786745408
1,0,1,2,-0.12786911316384894,2.46,-0.9580683786745408
1,0,1,2,-0.12786911316384894,2.46,-0.9580683786745408
1,0,1,2,-0.12786911316384894,2.46,-0.9580683786745408
1,0,1,2,-0.12786911316384894,2.46,-0.9580683786745408
1,0,2,1,-0.13416198984350558,7.380000000000001,-0.9961043505609668
1,0,2,1,-0.26205099939834897,6.15,-0.9939650124365448
1,0,2,1,-0.26205099939834897,6.15,-0.9939650124365448
1,0,2,1,-0.26205099939834897,6.15,-0.9939650124365448
1,0,2,1,-0.1828422596914876,7.380000000000001,-0.9961043505609668
1,0,2,1,-0.1828422596914876,7.380000000000001,-0.9961043505609668
1,0,2,1,-0.1828422596914876,7.380000000000001,-0.9961043505609668
1,0,2,1,-0.1828422596914876,7.380000000000001,-0.9961043505609668
1,0,2,1,-0.1828422596914876,7.380000000000001,-0.9961043505609668
1,0,2,1,-0.1828422596914876,7.380000000000001,-0.9961043505609668
1,0,2,1,-0.1828422596914876,7.380000000000001,-0.9961043505609668
1,0,2,1,-0.14324212384125465,3.69,-0.9955533181668296
1,1,0,2,-0.27601674885369104,7.38,-0.9936274579739576
1,1,0,2,-0.27601674885369104,7.38,-0.9936274579739576
1,1,0,2,-0.27601674885369104,7.38,-0.9936274579739576
1,1,0,2,-0.287676309553437,7.38,-0.997832551854494
1,1,0,2,-0.17076056074512966,6.15,-0.9936178073730488
1,1,0,2,-0.17076056074512966,6.15,-0.9936178073730488
1,1,0,2,-0.17076056074512966,6.15,-0.9936178073730488
1,1,0,2,-0.17076056074512966,6.15,-0.9936178073730488
1,1,0,2,-0.17076056074512966,6.15,-0.9936178073730488
1,1,0,2,-0.17076056074512966,6.15,-0.9936178073730488
1,1,0,2,-0.17076056074512966,6.15,-0.9936178073730488
1,1,0,2,-0.17076056074512966,6.15,-0.9936178073730488
1,1,0,2,-0.17076056074512966,6.15,-0.9936178073730488
1,1,0,2,-0.17076056074512966,6.15,-0.9936178073730488
1,1,0,2,-0.17076056074512966,6.15,-0.9936178073730488
1,1,0,2,-0.17076056074512966,6.15,-0.9936178073730488
1,1,0,2,-0.17076056074512966,6.15,-0.9936178073730488
1,1,0,2,-0.17076056074512966,6.15,-0.9936178073730488
1,1,0,2,-0.17076056074512966,6.15,-0.9936178073730488
1,1,0,2,-0.08901894904522879,3.69,-0.9945050234616232
1,1,0,2,-0.08901894904522879,3.69,-0.9945050234616232
1,1,0,2,-0.08901894904522879,3.69,-0.9945050234616232
1,1,0,2,-0.08901894904522879,3.69,-0.9945050234616232
1,1,0,2,-0.08901894904522879,3.69,-0.9945050234616232
1,1,0,2,-0.08901894904522879,3.69,-0.9945050234616232
1,1,0,2,-0.08901894904522879,3.69,-0.9945050234616232
1,1,0,2,-0.08901894904522879,3.69,-0.9945050234616232
1,1,0,2,-0.08901894904522879,3.69,-0.9945050234616232
1,1,0,2,-0.08901894904522879,3.69,-0.9945050234616232
1,1,0,2,-0.08901894904522879,3.69,-0.9945050234616232
1,1,0,2,-0.08901894904522879,3.69,-0.9945050234616232
1,1,0,2,-0.08901894904522879,3.69,-0.9945050234616232
1,1,0,2,0.01231406303864734,2.46,-0.9904089667644232
1,1,0,2,0.01231406303864734,2.46,-0.9904089667644232
1,1,0,2,-0.2007121994911227,6.15,-0.9715440667644232
1,1,0,2,-0.2007121994911227,6.15,-0.9715440667644232
1,1,0,2,-0.2007121994911227,6.15,-0.9715440667644232
1,1,0,2,-0.2007121994911227,6.15,-0.9715440667644232
1,1,0,2,-0.2007121994911227,6.15,-0.9715440667644232
1,1,0,2,-0.2007121994911227,6.15,-0.9715440667644232
1,1,0,2,-0.4183896558678224,7.38,-0.9937116669078327
1,1,0,2,-0.4183896558678224,7.38,-0.9937116669078327
1,1,0,2,-0.4183896558678224,7.38,-0.9937116669078327
1,1,0,2,-0.4183896558678224,7.38,-0.9937116669078327
1,1,0,2,-0.17083871326610475,4.92,-0.9976583290256964
1,1,0,2,-0.17083871326610475,4.92,-0.9976583290256964
1,1,0,2,-0.17083871326610475,4.92,-0.9976583290256964
1,1,0,2,-0.17083871326610475,4.92,-0.9976583290256964
1,1,0,2,-0.17083871326610475,4.92,-0.9976583290256964
1,1,0,2,-0.17083871326610475,4.92,-0.9976583290256964
1,1,0,2,-0.17083871326610475,4.92,-0.9976583290256964
